,name,start_x,start_y,end_x,end_y
5949,,110.7710313,-7.9425153,110.7715215,-7.9421275
5950,Jalan Panggang,110.4326196,-8.0303751,110.4316373,-8.0293849
5951,,110.7032572,-8.1405807,110.7039788,-8.1423235
5952,,110.7032572,-8.1405807,110.7023086,-8.1392777
5953,Jalan Imogiri - Dlingo,110.3822868,-7.9224493,110.3821906,-7.9211232
5954,,110.3226994,-7.7942499,110.3197652,-7.7926869
5955,,110.3594558,-7.7872281,110.3596652,-7.7873729
5956,Jalan Tentara Pelajar,110.3594558,-7.7872281,110.3598787,-7.7867502
5957,Jalan Godean,110.2204103,-7.753324,110.2211523,-7.7531009
5958,,110.182402,-7.832237,110.1845891,-7.8311141
5959,,110.182402,-7.832237,110.1823201,-7.8322799
5960,,110.5026682,-7.8565759,110.502746,-7.8567154
5961,,110.7438914,-8.0198659,110.7453157,-8.0210394
5962,,110.7438914,-8.0198659,110.7418146,-8.0191314
5963,,110.1103637,-7.8719302,110.1106703,-7.8730312
5964,,110.1103637,-7.8719302,110.1103537,-7.8718449
5965,,110.4333244,-7.6628507,110.4334607,-7.6635439
5966,Jalan Imogiri Siluk Panggang,110.4078072,-7.9647003,110.4091685,-7.9666673
5967,Jalan Pramuka,110.6546891,-7.9556507,110.6565291,-7.9534751
5968,,110.0974689,-7.783222,110.0960246,-7.7834293
5969,,110.0974689,-7.783222,110.0982522,-7.7828713
5970,,110.1306036,-7.7244965,110.1315987,-7.7249085
5971,,110.1306036,-7.7244965,110.1294167,-7.7236593
5972,Jalan Parangtritis - Panggang,110.4009166,-8.0069298,110.3989506,-8.0063641
5973,Jalan Sidoarum - Gamping,110.3231567,-7.7858589,110.3227195,-7.7874819
5974,,110.5274134,-7.9937897,110.5287447,-7.9934103
5975,Jalan Raya Tajem,110.4308353,-7.7661558,110.4312732,-7.7662695
5976,,110.0979571,-7.8007931,110.0984962,-7.8015943
5977,,110.0979571,-7.8007931,110.0964108,-7.8002044
5978,Jalan Lingkar Parangtritis - Panggang,110.3600619,-8.021516,110.3590507,-8.0218374
5979,Jalan Veteran,110.3916538,-7.8144046,110.3864144,-7.8160159
5980,,110.6431818,-8.1266235,110.6442111,-8.1281795
5981,,110.669043,-8.1397244,110.6698403,-8.1392899
5982,Jalan Nglipar - Ngawen,110.6654347,-7.8453577,110.6685153,-7.8435881
5983,,110.6341508,-8.1144714,110.6346269,-8.115041
5984,Jalan Kaliurang,110.4267242,-7.6118848,110.4259323,-7.6187931
5985,Jalan Kaliurang,110.4267242,-7.6118848,110.4267479,-7.6117473
5986,,110.0565612,-7.8867268,110.0534558,-7.886659
5987,,110.3064255,-7.7278492,110.3013299,-7.73457
5988,Jalan Raya Wonosari - Yogyakarta,110.477678,-7.8391318,110.4780879,-7.8391317
5989,Jalan Pasar Kembang,110.366238,-7.7899624,110.3661838,-7.7899328
5990,Jalan Cangkringan,110.4512065,-7.7295558,110.4562505,-7.731487
5991,Jalan Raya Wates,110.1684436,-7.8663017,110.1692595,-7.866167
5992,Jalan Padjajaran,110.3746644,-7.7518309,110.3749413,-7.7518802
5993,,110.1446611,-7.668645,110.1441414,-7.6693953
5994,,110.645742,-8.1211151,110.6452619,-8.12168
5995,Jalan Jogonegaran,110.361241,-7.7954259,110.3619283,-7.7959832
5996,Jalan Jogja - Solo,110.4379967,-7.7835333,110.4392588,-7.7835375
5997,Jalan Wonosari - Baron,110.5873503,-8.012801,110.5874334,-8.0122233
5998,,110.1031914,-7.830657,110.1030131,-7.8305155
5999,Jalan Lempuyangan,110.3729657,-7.7904514,110.3739664,-7.7904914
6000,Jalan Parangtritis,110.3523671,-7.8637707,110.3558171,-7.8563578
6001,Jalan Parangtritis,110.3523671,-7.8637707,110.3515144,-7.8703656
6002,,110.1285769,-7.7234219,110.1294167,-7.7236593
6003,Jalan Brawijaya,110.3292414,-7.8221782,110.328201,-7.8221345
6004,Jalan Brawijaya,110.3292414,-7.8221782,110.3303943,-7.8225625
6005,,110.7781935,-7.8098533,110.7777771,-7.8096118
6006,Jalan Dokter Radjimin,110.34918,-7.7019802,110.3480826,-7.7044485
6007,Jalan Tepus,110.6151299,-8.0548676,110.614281,-8.0531201
6008,Jalan Kaliurang,110.4255822,-7.6208641,110.4254897,-7.6220658
6009,Jalan Wonosari,110.4408363,-7.8276935,110.4383627,-7.8273936
6010,Jalan Ngeksigondo,110.3982716,-7.8199065,110.3987644,-7.8200375
6011,Jalan Taman Siswa,110.3776904,-7.806629,110.3761962,-7.8156829
6012,Jalan Taman Siswa,110.3776904,-7.806629,110.3787325,-7.8017381
6013,Jalan Dlingo - Pathuk,110.4698899,-7.9081391,110.4695865,-7.9066486
6014,Jalan Diponegoro,110.3619138,-7.7828527,110.3608392,-7.7828564
6015,Jalan Ngemplak-Kalasan,110.4562748,-7.7018753,110.4548418,-7.7023027
6016,Jalan Kaliurang,110.3833298,-7.7550063,110.3832254,-7.7551898
6017,Jalan Panggang,110.4241246,-8.0215203,110.4249814,-8.0220678
6018,Jalan Lintas Selatan,110.7672983,-8.0890884,110.76563,-8.0936277
6019,Jalan Nglipar - Ngawen,110.691192,-7.853689,110.6890219,-7.8527574
6020,Jalan Raya Wates,110.2527818,-7.8150936,110.2354015,-7.8223678
6021,Jalan Gedangsari - Wonosari/Sambipitu,110.5892039,-7.8516542,110.5892906,-7.852763
6022,Jalan Gedangsari - Wonosari/Sambipitu,110.5892039,-7.8516542,110.5896436,-7.8507689
6023,Jalan Wonosari - Baron,110.5652234,-8.0977955,110.5655774,-8.0972219
6024,Jalan Wonosari - Baron,110.5652234,-8.0977955,110.5650464,-8.0986558
6025,Jalan Kukup - Drini - Indrayanti,110.5982347,-8.1425409,110.5979537,-8.1429518
6026,Jalan Raya Wonosari - Yogyakarta,110.521034,-7.8687555,110.5223885,-7.8690651
6027,Jalan Raya Wonosari - Yogyakarta,110.521034,-7.8687555,110.5193241,-7.8694497
6028,Jalan Tepus,110.6279026,-8.0898316,110.6273293,-8.0905115
6029,Jalan Jogja - Solo,110.4632498,-7.7747367,110.4630436,-7.7748481
6030,Sermo-Wates,110.1311659,-7.8430727,110.1314914,-7.8439176
6031,Jalan Pogung Kidul,110.3712256,-7.7626549,110.3699287,-7.7621977
6032,,110.7534025,-7.8621921,110.7549423,-7.8619549
6033,,110.0998397,-7.8125645,110.1004878,-7.8124283
6034,Jalan Bibis,110.3196356,-7.8291943,110.321174,-7.8288831
6035,Jalan Nogosari,110.3946506,-7.9109918,110.3928556,-7.9110879
6036,Jalan Parangtritis - Panggang,110.3481562,-7.9999005,110.3474028,-7.9997115
6037,Jalan Parangtritis - Panggang,110.3481562,-7.9999005,110.3483427,-7.9980638
6038,Jalan Janti,110.4040466,-7.7986335,110.4050554,-7.7986341
6039,Jalan Daendels,110.130866,-7.9282752,110.1328697,-7.9288801
6040,,110.7096563,-8.1730164,110.7088315,-8.1736416
6041,Jalan Tepus,110.6210321,-8.0619677,110.6198479,-8.0609279
6042,Jalan Raya Wonosari - Yogyakarta,110.4793576,-7.8486586,110.479446,-7.8489672
6043,Jalan Raya Wonosari - Yogyakarta,110.4860848,-7.8508831,110.4831787,-7.8489069
6044,Jalan KRT Yudodiningrat,110.5901174,-7.9705117,110.5900821,-7.9708244
6045,Jalan KH. Ahmad Dahlan,110.1513808,-7.8647819,110.1516536,-7.8646259
6046,Jalan Prof. Dr. Wirjono Prodjodikoro,110.3579423,-7.8319524,110.3581059,-7.8301229
6047,Jalan Padjajaran,110.3833511,-7.7548262,110.3821563,-7.7537533
6048,Jalan Padjajaran,110.3833511,-7.7548262,110.3842891,-7.7557305
6049,Jalan Palagan Tentara Pelajar,110.3876182,-7.7081497,110.3874559,-7.7079277
6050,Jalan Pasar Kembang,110.3656791,-7.7899282,110.3661838,-7.7899328
6051,Jalan Cangkringan,110.4684052,-7.7293158,110.4687875,-7.7291839
6052,Jalan Nanggulan-Mendut,110.220332,-7.725879,110.2209525,-7.7232048
6053,Jalan Nanggulan-Mendut,110.220332,-7.725879,110.2180443,-7.7318867
6054,,110.6886788,-8.0990555,110.6882268,-8.0987209
6055,,110.7908239,-7.8536969,110.7902506,-7.8551259
6056,,110.7908239,-7.8536969,110.7920276,-7.8536545
6057,Jalan Segoroyoso-Sitimulyo,110.4250323,-7.8585713,110.4264379,-7.8588463
6058,Jalan Lingkar Wonosari,110.6082764,-7.9798454,110.6138062,-7.9804906
6059,,110.7657165,-7.9422678,110.7617794,-7.9415292
6060,Jalan Kebon Agung,110.3171325,-7.7293312,110.3173558,-7.7299418
6061,,110.103229,-7.8495387,110.103351,-7.8500209
6062,,110.103229,-7.8495387,110.1032813,-7.8475166
6063,Jalan Patuk,110.4657711,-7.8911026,110.465413,-7.8918212
6064,*,110.1354463,-7.6742,110.1366292,-7.6745748
6065,*,110.1354463,-7.6742,110.1330121,-7.6738832
6066,Jalan Gajah Mada,110.3300103,-7.7333668,110.329069,-7.734092
6067,,110.4315083,-7.6677024,110.4312444,-7.6680396
6068,Jalan Pakem-Kalasan,110.457231,-7.6529428,110.4567386,-7.6544439
6069,Jalan Piyungan - Prambanan,110.4882445,-7.7598051,110.4881727,-7.7587878
6070,Jalan Majapahit,110.410358,-7.7836495,110.4103653,-7.7833504
6071,,110.752816,-8.0230698,110.7539051,-8.022726
6072,,110.752816,-8.0230698,110.7517169,-8.0231205
6073,Jalan Kapten Pierre Tendean,110.3517679,-7.8009788,110.3517572,-7.8010585
6074,Jalan Re. Martadinata,110.3517679,-7.8009788,110.3518398,-7.8009834
6075,Jalan Lingkar Parangtritis - Panggang,110.3534067,-8.012889,110.3525624,-8.0120985
6076,Jalan Raya Wonosari - Yogyakarta,110.5495164,-7.8997105,110.549798,-7.9008171
6077,Jalan Raya Wonosari - Yogyakarta,110.5495164,-7.8997105,110.5486943,-7.8980474
6078,Jalan Karangmojo-Semanu,110.6690899,-7.9711837,110.6668523,-7.9758501
6079,Jalan Karangmojo-Semanu,110.6690899,-7.9711837,110.6742123,-7.9632738
6080,Jalan Sugiarno,110.2537452,-7.6420932,110.2536318,-7.6415509
6081,Jalan Nanggulan-Mendut,110.2141867,-7.735555,110.2147586,-7.7335916
6082,Jalan Nanggulan-Mendut,110.2141867,-7.735555,110.2142529,-7.7357208
6083,Jalan Wonosari - Baron,110.5903779,-8.0067641,110.5907976,-8.0048411
6084,,110.7114145,-8.1881335,110.7112469,-8.1888463
6085,Jalan Padjajaran,110.3942158,-7.7587418,110.394478,-7.75867
6086,,110.5763625,-7.948885,110.5857716,-7.9502039
6087,Jalan Atmosukarto,110.3772594,-7.7884393,110.3784622,-7.7880064
6088,Jalan Nglipar - Wonosari,110.6122318,-7.9096786,110.6145399,-7.9080924
6089,,110.6195044,-8.1472823,110.6202784,-8.1469217
6090,Jalan Veteran,110.3840606,-7.816828,110.3840109,-7.8168951
6091,Jalan Menteri Supeno,110.3840606,-7.816828,110.3838987,-7.8168044
6092,Jalan Veteran,110.3840606,-7.816828,110.3843958,-7.8166624
6093,Jalan Padjajaran,110.3620873,-7.7491205,110.3605407,-7.7484303
6094,Jalan Parangtritis - Panggang,110.3452863,-7.9999072,110.3445084,-7.9997797
6095,Jalan Parangtritis - Panggang,110.3452863,-7.9999072,110.3474028,-7.9997115
6096,Pembangunan Jalan Baru Ngalang - Tawang,110.5606949,-7.8683674,110.5702639,-7.8718486
6097,Pembangunan Jalan Baru Ngalang - Tawang,110.5606949,-7.8683674,110.5578178,-7.8675028
6098,Jalan Magelang,110.3624929,-7.7486907,110.3624997,-7.7484235
6099,Jalan Lintas Selatan,110.7624341,-8.109871,110.7615502,-8.1169067
6100,Jalan Lintas Selatan,110.7624341,-8.109871,110.7624046,-8.1090717
6101,,110.3356153,-7.7187155,110.334021,-7.7219894
6102,,110.710575,-8.1666312,110.7100064,-8.1677091
6103,,110.3814303,-7.7665215,110.381501,-7.7665743
6104,Jalan Colombo,110.3797304,-7.7763584,110.3793711,-7.7762231
6105,Jalan Professor Mukti Ali,110.3937572,-7.788048,110.3948329,-7.7877025
6106,Jalan Ipda Tut Harsono,110.3937572,-7.788048,110.3931261,-7.7925955
6107,,110.1775156,-7.8351498,110.1823201,-7.8322799
6108,,110.7900515,-8.1638845,110.7891758,-8.1641155
6109,Jalan Cepit-Tembi,110.3474344,-7.8674383,110.338387,-7.866817
6110,,110.7389523,-7.9462637,110.7388414,-7.9467377
6111,Jalan Mayor Suryotomo,110.3692763,-7.7970056,110.3693271,-7.7977111
6112,Jalan Kaliurang,110.4244275,-7.6250087,110.4245912,-7.6242936
6113,Jalan Panggang - Wonosari,110.4849319,-8.0359393,110.4837956,-8.035178
6114,,110.7086974,-8.1750236,110.7088315,-8.1736416
6115,Jalan Raya Selomartani,110.4409762,-7.7255444,110.4395174,-7.724972
6116,Jalan Daendels,110.1938608,-7.9529113,110.216492,-7.950747
6117,,110.6707415,-8.1399614,110.6698403,-8.1392899
6118,,110.6707415,-8.1399614,110.6716253,-8.1398681
6119,,110.7645866,-7.8609666,110.7636612,-7.8616999
6120,Jalan Tentara Pelajar,110.3607568,-7.785255,110.3608392,-7.7828564
6121,Jalan Tentara Pelajar,110.3607568,-7.785255,110.3596652,-7.7873729
6122,Jalan Magelang,110.3624997,-7.7484235,110.3626183,-7.744799
6123,Gang Hortensia,110.3892186,-7.7686023,110.3895652,-7.7687188
6124,Jalan Cangkringan,110.4347554,-7.6521748,110.4335853,-7.6511736
6125,Jalan Prambanan - Manisrenggo - Kemalang,110.465818,-7.696229,110.4663254,-7.6960853
6126,Jalan Munggur,110.3881238,-7.784958,110.3875982,-7.7856723
6127,Jalan Munggur,110.3881238,-7.784958,110.3879747,-7.783104
6128,Jalan Lingkar Parangtritis - Panggang,110.3936337,-8.0338682,110.3937341,-8.0340844
6129,,110.0735837,-7.8866836,110.0721701,-7.8866629
6130,,110.0735837,-7.8866836,110.0880022,-7.8873327
6131,Jalan Parangtritis - Panggang,110.3772461,-7.9972564,110.3776485,-7.9974263
6132,Jalan Panggang - Wonosari,110.5129706,-8.0470058,110.5143204,-8.0470503
6133,,110.6798677,-8.1475454,110.6791488,-8.1464096
6134,Jalan Bangunjiwo,110.3204849,-7.8386605,110.3162534,-7.8376388
6135,Jalan Wonosari - Baron,110.5864581,-8.0257594,110.5869144,-8.0225219
6136,Jalan Gedangsari - Wonosari/Sambipitu,110.5891635,-7.8529636,110.5892906,-7.852763
6137,Jalan Panggang,110.4211673,-8.0157067,110.4199348,-8.0155353
6138,Jalan Panggang,110.4211673,-8.0157067,110.4213631,-8.0158594
6139,Jalan Lowanu,110.3758997,-7.8183461,110.3759159,-7.8176439
6140,Jalan Lingkar Parangtritis - Panggang,110.395912,-8.0347818,110.395284,-8.0341814
6141,Jalan Kretek Siluk,110.3805475,-7.9526721,110.3806373,-7.9520239
6142,Jalan Gedangsari - Wedi,110.5911239,-7.836801,110.5913749,-7.8351517
6143,Jalan Bantul,110.33368,-7.8795794,110.334537,-7.8784498
6144,Jalan Ahmad Yani,110.4107772,-7.8212014,110.4102802,-7.8166853
6145,Jalan Gedangsari - Wedi,110.593691,-7.8268054,110.5933517,-7.8282337
6146,Jalan Raya Wonosari - Yogyakarta,110.5233239,-7.8695593,110.5235311,-7.8706061
6147,Jalan Affandi,110.3941789,-7.7617546,110.3943077,-7.7611675
6148,Jalan Ring Road Barat,110.3304738,-7.7912875,110.3303222,-7.7933782
6149,Jalan Cangkringan,110.4612861,-7.7321563,110.4608306,-7.7322134
6150,,110.5459242,-8.1156245,110.5465961,-8.1147277
6151,,110.5546451,-8.0969577,110.5533519,-8.0970785
6152,,110.1289688,-7.7565266,110.1290694,-7.7577757
6153,,110.5362636,-7.8186968,110.5369878,-7.8189765
6154,Jalan Pramuka,110.3901672,-7.8251788,110.3902877,-7.8237058
6155,Jalan Gedangsari - Wonosari/Sambipitu,110.5878244,-7.8535874,110.5877693,-7.8536206
6156,,110.682802,-8.0898808,110.6829536,-8.090465
6157,Jalan Nogosari,110.4048273,-7.908062,110.4055136,-7.9076595
6158,Jalan Bantul,110.3559199,-7.8168773,110.3560115,-7.8139706
6159,Jalan Parangtritis - Panggang,110.3342971,-8.0162391,110.3351076,-8.0149051
6160,Jalan Panembahan Senopati,110.3697852,-7.8014943,110.3693081,-7.8014913
6161,,110.122671,-7.7332767,110.1216068,-7.732381
6162,,110.122671,-7.7332767,110.1234924,-7.7354455
6163,,110.2690038,-7.8779872,110.2687143,-7.877654
6164,Jalan Jambon Manis Renggo,110.4751173,-7.6944894,110.4741168,-7.6949984
6165,Jalan Samas,110.2806397,-7.9801054,110.2829318,-7.9764268
6166,,110.1700495,-7.6730662,110.1669368,-7.6713996
6167,,110.7029073,-8.144466,110.7033518,-8.1433341
6168,Jalan Gading - Ngalang,110.5790462,-7.8857677,110.5794945,-7.8832514
6169,Jalan Colombo,110.3792574,-7.7762405,110.376283,-7.7760902
6170,Jalan Colombo,110.3792574,-7.7762405,110.3793711,-7.7762231
6171,Jalan Prambanan - Manisrenggo - Kemalang,110.4663254,-7.6960853,110.4668212,-7.6959533
6172,,110.2561967,-7.6478791,110.2539061,-7.6470404
6173,,110.6045304,-7.9695833,110.6037759,-7.9688469
6174,Jalan Madukismo,110.3451189,-7.826564,110.3451121,-7.8266608
6175,Jalan Veteran,110.3864144,-7.8160159,110.3843958,-7.8166624
6176,Jalan Wonosari - Baron,110.5870043,-8.0186163,110.5869144,-8.0225219
6177,Jalan Lingkar Parangtritis - Panggang,110.3669314,-8.0263031,110.3678525,-8.0261862
6178,Jalan Parangtritis - Panggang,110.3361287,-8.0230828,110.336419,-8.0229618
6179,Jalan Wonosari - Baron,110.558027,-8.1166847,110.5597141,-8.1157449
6180,Jalan Agro,110.3827209,-7.7670558,110.3832938,-7.7669774
6181,Jalan Agro,110.3827209,-7.7670558,110.3813915,-7.7666731
6182,Jalan Parangtritis,110.3684005,-7.8148428,110.3683925,-7.8147527
6183,Jalan Mayor Jenderal Sutoyo,110.3684005,-7.8148428,110.3675394,-7.8147321
6184,Jalan Parangtritis,110.3684005,-7.8148428,110.3681446,-7.8188532
6185,,110.6809399,-8.1515856,110.6811554,-8.1504975
6186,Jalan Dokter Sutomo,110.378026,-7.7902373,110.3782393,-7.7899931
6187,Jalan Gedangsari - Wonosari/Sambipitu,110.5915478,-7.8389931,110.591961,-7.8383589
6188,,110.6816339,-8.1770387,110.6818727,-8.1773015
6189,Jalan Kaliurang,110.3840245,-7.753705,110.3838174,-7.7540731
6190,,110.1337364,-7.7333431,110.1339477,-7.733775
6191,,110.0432494,-7.8806293,110.0511432,-7.8856627
6192,Jalan Abu Bakar Ali,110.3690141,-7.7899015,110.3692651,-7.7896379
6193,Jalan Karangmojo-Semin,110.6891508,-7.8971202,110.6884407,-7.9018412
6194,Jalan Kretek Siluk,110.3662994,-7.9572804,110.3681266,-7.9568295
6195,Jalan Segoroyoso-Sitimulyo,110.4198187,-7.8678166,110.4201561,-7.8661557
6196,,110.5496921,-8.0731427,110.5503479,-8.0740801
6197,Jalan Lintas Selatan,110.2081112,-7.9691126,110.2092609,-7.9714291
6198,,110.7039788,-8.1423235,110.7033518,-8.1433341
6199,Jalan Parangtritis - Panggang,110.3580992,-7.9968951,110.3589025,-7.9966069
6200,Jalan Panggang,110.4213631,-8.0158594,110.4217607,-8.0169351
6201,,110.6921891,-8.1057996,110.6902868,-8.1048164
6202,Jalan Laksda Adisucipto,110.4100801,-7.7833614,110.4103653,-7.7833504
6203,,110.5265406,-8.0486013,110.5253621,-8.0488324
6204,Jalan Sedayu - Pajangan,110.2833091,-7.8921555,110.2782002,-7.8907193
6205,Jalan Tepus,110.6182654,-8.0601777,110.6198479,-8.0609279
6206,Jalan Menukan,110.3733159,-7.824003,110.3677011,-7.8245208
6207,Jalan KRT Kertodiniingrat,110.1888337,-7.8672165,110.1917352,-7.8688299
6208,,110.7014072,-8.1329045,110.7002512,-8.1310617
6209,Jalan Imogiri - Dlingo,110.3896882,-7.9252292,110.3894616,-7.9250691
6210,Jalan Imogiri - Dlingo,110.3896882,-7.9252292,110.3916362,-7.9250472
6211,Jalan Ngeksigondo,110.400348,-7.8204347,110.400569,-7.8204915
6212,Jalan Ngeksigondo,110.400348,-7.8204347,110.3995996,-7.8202407
6213,Jalan Persatuan,110.3746331,-7.7753073,110.3743798,-7.7760557
6214,Jalan Segoroyoso-Sitimulyo,110.426803,-7.8587628,110.4264379,-7.8588463
6215,Jalan Yos Sudarso,110.3732138,-7.7868311,110.3742872,-7.7867188
6216,Jalan Wonosari - Baron,110.5659932,-8.0947045,110.5667744,-8.0949792
6217,Jalan Tentara Pelajar,110.3462941,-7.8876905,110.347363,-7.8888583
6218,,110.6481593,-8.1290524,110.6469456,-8.1295111
6219,Jalan Bangunjiwo,110.3160544,-7.8377303,110.3162534,-7.8376388
6220,Jalan Bangunjiwo,110.3160544,-7.8377303,110.3154282,-7.8387367
6221,,110.1128742,-7.8331614,110.1131599,-7.8332691
6222,Jalan Lintas Selatan,110.2934904,-8.0100586,110.2937289,-8.010647
6223,,110.5414604,-8.0658901,110.5393441,-8.0638984
6224,Jalan Cangkringan,110.4562505,-7.731487,110.4570483,-7.7315314
6225,,110.750311,-7.9424902,110.7520379,-7.9431741
6226,Jalan KH. Agus Salim,110.5865844,-7.9507842,110.586261,-7.9504071
6227,Jalan KH. Agus Salim,110.5865844,-7.9507842,110.5862013,-7.9504361
6228,Jalan KH. Agus Salim,110.5865844,-7.9507842,110.5866323,-7.9508679
6229,Jalan Lingkar Utara Wonosari,110.6165126,-7.9706996,110.6161507,-7.9739432
6230,Jalan Kaliurang,110.3970725,-7.7313637,110.3935722,-7.7374394
6231,Jalan Turi,110.3692592,-7.651418,110.3712755,-7.6525791
6232,,110.7713181,-8.0287555,110.7725767,-8.0288648
6233,Jalan Lintas Selatan,110.2713392,-7.9983967,110.2704647,-7.9997491
6234,Jalan Lintas Selatan,110.2713392,-7.9983967,110.2718316,-7.9979127
6235,Jalan Bhayangkara,110.3619283,-7.7959832,110.3621608,-7.7962517
6236,,110.7880633,-8.1663026,110.7891758,-8.1641155
6237,Jalan Nanggulan-Mendut,110.2249578,-7.7166159,110.231138,-7.710876
6238,,110.2249578,-7.7166159,110.2290209,-7.720529
6239,Jalan Parangtritis - Panggang,110.3550616,-7.9955511,110.3529091,-7.9959283
6240,Jalan Menteri Supeno,110.3838166,-7.8167916,110.3804616,-7.8163043
6241,Jalan Menteri Supeno,110.3838166,-7.8167916,110.3838987,-7.8168044
6242,Jalan Kebon Agung,110.3391593,-7.7341249,110.3454788,-7.7351153
6243,Jalan Wonosari - Baron,110.5609117,-8.1031409,110.5609288,-8.1026762
6244,Jalan Pajangan,110.302489,-7.8927113,110.3032976,-7.8905207
6245,Jalan Segoroyoso-Sitimulyo,110.4393902,-7.8475884,110.4381417,-7.8480055
6246,Jalan Panggang - Wonosari,110.5143204,-8.0470503,110.5179047,-8.0460908
6247,Jalan Parangtritis - Panggang,110.3377613,-8.0149604,110.3382133,-8.0145912
6248,Jalan Nglipar - Ngawen,110.6393546,-7.8618471,110.6381862,-7.8624027
6249,,110.1152374,-7.8904792,110.11073,-7.8902467
6250,Jalan Lintas selatan,110.778657,-8.07879,110.7770041,-8.0786812
6251,Jalan Gedangsari - Wonosari/Sambipitu,110.5823386,-7.8671653,110.5824291,-7.86805
6252,Jalan Gedangsari - Wonosari/Sambipitu,110.5823386,-7.8671653,110.5825245,-7.8665546
6253,Jalan Sugeng Jeroni,110.3558582,-7.8129906,110.3557876,-7.8129641
6254,Jalan Sugeng Jeroni,110.3558582,-7.8129906,110.3560461,-7.813119
6255,Jalan Bhayangkara,110.3620636,-7.8012841,110.3621608,-7.7962517
6256,Jalan Raya Wonosari - Yogyakarta,110.4797709,-7.8490033,110.4807691,-7.8480166
6257,Jalan Raya Wonosari - Yogyakarta,110.4797709,-7.8490033,110.479446,-7.8489672
6258,Jalan Sultan Agung,110.3713842,-7.8015358,110.3715927,-7.8015418
6259,Jalan Laksda Adisucipto,110.4139438,-7.7832845,110.4188434,-7.7832912
6260,Jalan Parangtritis,110.3153442,-7.9904808,110.3151927,-7.9966093
6261,Jalan Lingkar Parangtritis - Panggang,110.3906196,-8.0301232,110.3899258,-8.0301864
6262,,110.7733186,-7.9419827,110.7715215,-7.9421275
6263,Jalan Palagan Tentara Pelajar,110.3859546,-7.7066021,110.3862355,-7.7075456
6264,Jalan Imogiri - Dlingo,110.4389509,-7.9353458,110.4410447,-7.9356839
6265,Jalan Imogiri - Dlingo,110.3936378,-7.9249084,110.3930511,-7.9244774
6266,Jalan Imogiri - Dlingo,110.3936378,-7.9249084,110.3939442,-7.9248865
